URL,Company Name,Company URL,Job Title,Description Summary,Skills,Compensation,Location,Employment Type,Experience Level,Department,Crypto Focus,Source,Date
https://jobs.solana.com/companies/sphere-2-616d53dc-510a-46c7-a2a6-e569d8c70b50/jobs/73842437-senior-software-engineer-customer-success#content,Sphere,sphere.com,Senior Software Engineer (Customer Success),"The Senior Software Engineer (Customer Success) will build internal tooling and workflows to enhance support efficiency, engage with customers on technical issues, and collaborate with product and engineering teams to improve platform support. The role requires strong programming skills and the ability to manage support issues effectively.",TypeScript; React; NestJS; API integrations; webhooks; cloud platforms; Sentry; structured logging; distributed tracing,,Remote,Full-time,Mid,Engineering,Infrastructure,Jobs | Solana Network Opportunities Job Board,2026-04-09T19:57:27.000Z
https://coinbase.getro.com/companies/coinswitch-2-e7fef023-e99b-40f8-b63d-048fa3bbde6c/jobs/73789775-senior-associate#content,CoinSwitch,coinswitch.co,Senior Associate,"As a Senior Associate at CoinSwitch, you will lead brand campaigns across India, ensuring consistent brand messaging. You will engage with trends and influencers to keep CoinSwitch relevant in the cultural conversation.",Brand Management; Campaign Strategy; Digital Marketing; Influencer Marketing; Content Creation,,"Bengaluru, Karnataka, India",Full-time,Mid,Marketing,Infrastructure,Jobs | Coinbase Job Board,2026-04-09T19:57:27.000Z
https://jobs.lever.co/ethena/f85bcfd1-8d2c-4cf5-a6ab-1c8ddab14c65,Ethena,ethena.com,Senior Software Engineer,Ethena is seeking a Senior Software Engineer to develop full stack software using AI-driven development. The role involves collaborating with various teams and owning features from conception to production.,Typescript; MySQL; React; Next.js; AWS; Git; CI/CD,"$180,000 - $200,000 a year",Remote,Full-time,Senior,Engineering,,Lever: Ethena,2026-04-09T19:53:20.232Z
https://coinbase.getro.com/companies/coinswitch-2-e7fef023-e99b-40f8-b63d-048fa3bbde6c/jobs/73789776-intern#content,CoinSwitch,coinswitch.co,Intern,"The Intern at CoinSwitch will execute off-page SEO strategies, manage social media platforms, and create high-quality content. The role involves collaborating with content and SEO teams to enhance brand visibility and performance metrics.",SEO; link building; content marketing; social media management; outreach campaigns,,"Bengaluru, Karnataka, India",Internship,Entry,Marketing,Infrastructure,Jobs | Coinbase Job Board,2026-04-09T19:42:27.000Z
https://www.coinbase.com/careers/positions/7773210?gh_jid=7773210,Coinbase,coinbase.com,Engineering Manager - Simple Trade,"The Engineering Manager will lead a team within Simple Trade, focusing on building and enhancing Coinbase's core retail trading experience. This role involves overseeing the development of cross-asset trading systems and ensuring alignment between business goals and engineering priorities.",cross-asset trading; web development; mobile development; regulatory integrations; technical leadership; high-quality code; architectural decisions; team management,"$218,025 - $256,500 USD",Remote,Full-time,Mid,Engineering,Trading,Greenhouse: Coinbase,2026-04-09T15:40:57-04:00
https://recruiterflow.com/coinswitch/jobs/664,CoinSwitch Kuber,,Senior Associate,,,,,,,,,Jobs at Andreessen Horowitz Companies | Andreessen Horowitz,2026-04-09T19:00:57.000Z
https://ripple.com/careers/all-jobs/job/7793442?gh_jid=7793442,Ripple,ripple.com,"Senior Global Events Marketing Manager, Executive Engagement","The Senior Global Events Marketing Manager will drive business outcomes through targeted global events, focusing on engaging senior executives from strategic customers and partners. The role requires a blend of strategic thinking and operational excellence to deliver high-touch experiences that align with Ripple's business priorities.",Event Management; Marketing Strategy; Salesforce; Pardot; HubSpot; Swoogo; AI; Blockchain; Communication; Time Management,"$168,000 — $200,000 USD","New York, NY, United States",Full-time,Senior,Marketing,Infrastructure,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-09T18:43:22.000Z
https://job-boards.greenhouse.io/bitgo/jobs/8500748002,BitGo,bitgo.com,Senior Software Engineer - Post Trade,"BitGo is seeking a Senior Software Engineer to build trade settlement infrastructure for institutional crypto trading. The role involves designing scalable APIs, ensuring financial integrity, and mentoring peers while adhering to high coding standards.",TypeScript; Node.js; Golang; PostgreSQL; Kafka; Microservices; API Design; Distributed Systems; AI-assisted Development; React,180000 - 220000 CAD,"Toronto, Ontario, Canada",Full-time,Senior,Engineering,Trading,Greenhouse: BitGo,2026-04-09T14:32:58-04:00
https://circle.wd1.myworkdayjobs.com/Circle/job/New-York-City---remote-first-in-US/Senior-HR-Business-Partner_JR100975-1,Circle,,Senior HR Business Partner,,,,,,,,,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-09T18:28:22.000Z
https://jobs.lever.co/binance/2aef0e1e-3788-4d77-a7c2-c3e2be01d81c,Binance,binance.com,Binance Accelerator Program - Affiliate BD,"The role involves managing an expanding network of affiliates, collaborating with KOLs, and equipping affiliates with necessary tools to attract users to Binance. Candidates should have a background in marketing or public relations and possess strong analytical and communication skills.",Affiliate Marketing; Business Development; Analytical Skills; Communication; Negotiation; Data Analysis; Marketing; Public Relations,,Remote,Internship,Entry,Marketing,Infrastructure,Binance,2026-04-09T18:12:13.000Z
https://job-boards.greenhouse.io/xapo61/jobs/7594562003,Xapo Bank,xapo.com,Software Engineer - Graduate,"Xapo Bank is seeking a Software Engineer - Graduate for a fully remote position. The role emphasizes collaboration and personal development within a high-performance team, focusing on improving lives through cutting-edge technology.",,,Remote,Full-time,Entry,Engineering,,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-09T17:58:22.000Z
https://jobs.lever.co/binance/3cee5d6a-3bc4-4e0c-8414-1d073dce3920,Binance,binance.com,Senior iOS Engineer - Web3,"The Senior iOS Engineer will develop and maintain core app modules and web3 wallet features, collaborating with product, design, and QA teams to enhance user experience. The role requires optimizing app performance and participating in code reviews.",Objective-C; Swift; iOS; multi-threading; network optimization; design patterns; debugging; web3 wallet development; cross-platform development,,"Taipei, Taiwan / Hong Kong",Full-time,Mid,Engineering,Infrastructure,Binance,2026-04-09T17:54:02.000Z
https://www.coinbase.com/careers/positions/7773216?gh_jid=7773216,Coinbase,coinbase.com,Staff Software Engineer - Tax Engineering,"The Staff Software Engineer will lead the Tax Engineering team, focusing on building systems for tax calculation and reporting for crypto transactions. This role involves defining technical strategies, ensuring system correctness and scalability, and collaborating with cross-functional teams.",Distributed Systems; Tax Reporting; API Development; System Architecture; Real-time Systems; Scalability; Technical Leadership; Code Review; Mentoring,"$217,900 CAD",Remote - Canada,Full-time,Senior,Engineering,Infrastructure,Greenhouse: Coinbase,2026-04-09T13:36:10-04:00
https://jobs.lever.co/binance/ce9c7153-8551-420a-b2c6-35b1c0f92b46,Binance,binance.com,Senior QA Engineer (Trading Tech),"Binance is seeking an experienced QA Engineer to support testing of their high-performance backend software stack. The role involves designing tests, developing scripts, and executing them to ensure software quality.",Unix/Linux; Bash; Python; API testing; Database testing; Distributed systems; DevOps,,"Asia / UAE, Abu Dhabi / Eastern Europe",Full-time,Mid/Senior,Engineering,Infrastructure,Binance,2026-04-09T17:35:55.000Z
https://www.coinbase.com/careers/positions/7773213?gh_jid=7773213,Coinbase,coinbase.com,Engineering Manager - Tax Engineering,"The Engineering Manager will lead a team within Simple Trade, focusing on building and enhancing Coinbase's core retail trading experience. This role involves overseeing the development of cross-asset trading systems and regulatory integrations while fostering a high-performing engineering culture.",Engineering Management; Cross-Asset Trading; Web Development; Mobile Development; Regulatory Compliance; Technical Roadmap; Team Leadership; Architectural Decisions; Code Reviews; Agile Methodologies,"$218,025 - $256,500 USD",Remote,Full-time,Mid,Engineering,Trading,Greenhouse: Coinbase,2026-04-09T13:19:42-04:00
https://jobs.lever.co/binance/3da0754f-7a83-4271-a8e1-26c9b80cf769,Binance,binance.com,Binance Accelerator Program - Affiliate Campaign,The Binance Accelerator Program offers early-career talent the opportunity to support global online campaigns while gaining hands-on experience in the crypto and digital asset industry. Interns will collaborate with marketing and operations teams to launch campaigns and monitor performance.,Excel; Google Sheets; Marketing; Campaign Management; Data Analysis,,Remote,Internship,Entry,Marketing,Infrastructure,Binance,2026-04-09T17:17:47.000Z
https://job-boards.greenhouse.io/bitgo/jobs/8500552002,BitGo,bitgo.com,Senior Software Engineer - Mobile (React Native),The Senior Software Engineer - Mobile will focus on developing mobile applications using React Native. This role requires expertise in mobile development for both iOS and Android platforms.,React Native; JavaScript; Mobile Development; iOS; Android,,India,Full-time,Senior,Engineering,Infrastructure,Greenhouse: BitGo,2026-04-09T13:13:12-04:00
https://www.coinbase.com/careers/positions/7554499?gh_jid=7554499,Coinbase,coinbase.com,"Senior Software Engineer, Backend - Platform (Payment Rails)","The Senior Software Engineer will join the Payment Rails team to design and build scalable payment systems that process millions of transactions daily. This role involves owning backend services, developing APIs, and ensuring the reliability and security of financial transactions.",Backend Development; API Development; Payment Systems; Microservices; Java; Node.js; SQL; Cloud Infrastructure; Scalability; Security,"$186,065 - $218,900 USD",Remote,Full-time,Senior,Engineering,Infrastructure,Greenhouse: Coinbase,2026-04-09T12:58:41-04:00
https://jobs.lever.co/binance/a4afbf8d-7c5a-4146-b639-480e7d284df9,Binance,binance.com,Affiliate Relationship Manager,"The Affiliate Relationship Manager will manage and grow relationships with matured affiliate partners, develop tailored growth strategies, and drive cross-product conversion across Binance's offerings. The role requires strong communication skills and a data-driven mindset to optimize affiliate contributions.",Affiliate Marketing; Crisis Management; Stakeholder Management; Data Analysis; Communication; Growth Marketing; CRM Tracking; Performance Metrics,,Remote,Full-time,Mid,Marketing,Trading,Binance,2026-04-09T16:41:29.000Z
https://jobs.ashbyhq.com/Blockdaemon/5d951c99-6e53-48f5-b209-f519e264cea8,Blockdaemon,,Head of Compliance,,,,,,,,,Ashby: Blockdaemon,2026-04-09T16:18:06.808+00:00
https://jobs.lever.co/anchorage/d5bd892a-c7ae-4df6-a0e8-2edcb29f14e6,Anchorage Digital,anchorage.com,"Client Experience Team Lead, Strategic Partnerships and Integrations",The Client Experience Team Lead will shape and build the client service model for integration-based strategic ventures at Anchorage Digital. This role involves managing operational relationships with integration partners and leading cross-functional teams to drive strategic initiatives.,API; Client Servicing; Operational Management; Crypto Knowledge; Financial Services; Project Management; Regulatory Compliance; Technical Escalation; Incident Management,,Remote,Full-time,Mid,Global Operations,DeFi,Lever: Anchorage Digital,2026-04-09T16:08:19.569Z
https://jobs.ashbyhq.com/Elliptic/34ef4d4a-28b7-4c1e-86e5-3985e483f287,Elliptic,,Finance Director,,,,,,,,,Ashby: Elliptic,2026-04-09T16:08:03.859+00:00
https://jobs.lever.co/anchorage/9ac26dbe-2e8d-443e-8530-02f9837be9d6,Anchorage Digital,anchorage.com,"Member of Client Experience, Strategic Partnerships and Integrations","The role focuses on managing operational relationships with integration partners, requiring a deep understanding of how these partners utilize Anchorage Digital’s products and services. The candidate will collaborate with cross-functional teams to drive strategic initiatives and manage technical escalations.",API; blockchain; financial services; incident management; regulatory frameworks; client relationship management; project management; crypto ecosystem; technical troubleshooting,,Remote,Full-time,Mid,Global Operations,DeFi,Lever: Anchorage Digital,2026-04-09T16:05:43.978Z
